text,label,label_name,label_cn
那天，没想到她竟然是作家。,5,surprise,惊讶
泪水无声地流，却无人问候。,0,sadness,悲伤
刚才，失去了他，我才明白什么叫真正的痛苦，说出来心里好受多了。,0,sadness,悲伤
我只想安静地哭一场，然后重新出发，希望一切都会好起来。,0,sadness,悲伤
这样的行为应该受到应有的惩罚，久久无法平静。,3,anger,愤怒
被通知要面对一个很难的挑战！,4,fear,恐惧
我完全被这件事打了个措手不及。,5,surprise,惊讶
想了很久之后，我不敢回想那一幕，太恐怖了。,4,fear,恐惧
回过神来，明明是他的错，却要我来道歉，太可笑了，但又无能为力。,3,anger,愤怒
忍不住，和朋友一起做了一顿丰盛的晚餐，希望自己能快点好起来。,1,joy,快乐
不知道为什么，极度恐慌，连说话都变得结结巴巴，不吐不快。,4,fear,恐惧
雨天让我更加思念那些远去的人，好希望有人能理解我。,0,sadness,悲伤
实在半夜听到门铃响，但是没人按。,4,fear,恐惧
感觉身后有什么东西在追，不敢回头。,4,fear,恐惧
那天，终于搬进了新家，一切都是新的开始。,1,joy,快乐
静下心来，每天早上睁开眼，想到的第一个人是你。,2,love,爱
刚才，突然被告知可以提前退休。,5,surprise,惊讶
畏惧到头发都要竖起来了。,4,fear,恐惧
这件事让我感到无比的气愤和委屈，没想到会这样。,3,anger,愤怒
被人恶意造谣，我要追究到底，只能默默承受。,3,anger,愤怒
那一瞬间，深夜emo，不知道活着为了什么，说出来心里好受多了。,0,sadness,悲伤
你为我写的那封信，我看了好多遍。,2,love,爱
回想起来，被通知要裁员，不知道会不会轮到我。,4,fear,恐惧
那时候，感觉被整个世界抛弃了。,0,sadness,悲伤
简直那种被威胁的感觉太可怕了，不寒而栗。,4,fear,恐惧
方才，半夜听到有东西倒下的声音，这种感觉太强烈了。,4,fear,恐惧
突然被通知可以实现所有愿望，就是这样，没什么。,5,surprise,惊讶
看着窗外时，不敢相信竟然有这么神奇的事情。,5,surprise,惊讶
生日快乐这四个字，今天没人为我真的说。,0,sadness,悲伤
今天体会到自己是宇宙中最快乐的人。,1,joy,快乐
被通知要独自去一个陌生城市。,4,fear,恐惧
这一切都是为了利益，太让人寒心和愤慨。,3,anger,愤怒
下班路上，被人白嫖了劳动成果，凭什么，大概就是这个感受。,3,anger,愤怒
被忽视的感觉，比被骂还难受，真是百感交集。,0,sadness,悲伤
下班路上，竟然做出这种事，我真是大开眼界。,3,anger,愤怒
想了很久之后，今天的夕阳太美了，忍不住拍了好多照片，希望一切都会好起来。,1,joy,快乐
前几天，你为我改变了自己的习惯，久久无法平静。,2,love,爱
一大早，不想再受伤了，所以选择不再靠近。,0,sadness,悲伤
简直一个人坐电梯突然停了，窒息的感觉。,4,fear,恐惧
静下心来，和朋友打牌赢了，今晚我请客，想找个人说说话。,1,joy,快乐
最近，笑着笑着就哭了，这才是真正的我。,0,sadness,悲伤
你是我梦里出现最多的人，不知道这算不算正常。,2,love,爱
想了很久之后，这场告别来得太快，让我措手不及。,0,sadness,悲伤
忍不住，简直无法理解这种行为，太令人气愤了。,3,anger,愤怒
傍晚，周末约了朋友烧烤，期待满满。,1,joy,快乐
被人嘲笑了努力，气到说不出话，就是这样，没什么。,3,anger,愤怒
好消息接二连三，今天是幸运日，说出来心里好受多了。,1,joy,快乐
看着窗外时，开心到想跳舞，今天真的太好了。,1,joy,快乐
走在黑暗的小巷子里，脚步越来越快，只能默默承受。,4,fear,恐惧
看着窗外时，没想到他竟然是退伍军人，这种感觉太强烈了。,5,surprise,惊讶
今天，身边都是喜欢的人，什么都不用担心。,1,joy,快乐
此刻，感觉有什么不好的事情要发生，我很不安。,4,fear,恐惧
回过神来，听到隔壁吵架摔东西的声音，好害怕，感觉整个人都不好了。,4,fear,恐惧
你偷偷记下了我想要的东西，不得不说出来。,2,love,爱
今天的遭遇让我气得说不出话来。,3,anger,愤怒
方才，你为我做的每一件事都让我感动。,2,love,爱
这几天，这段时间真的太煎熬了，每天都很难熬，感觉整个人都不好了。,0,sadness,悲伤
夜里，一个人走了好久好久的路。,0,sadness,悲伤
这种恶意的行为，让我愤怒到颤抖，希望一切都会好起来。,3,anger,愤怒
傍晚，所有的不开心都压在心底。,0,sadness,悲伤
刚才，半夜听到有人在窗外走动，想找个人说说话。,4,fear,恐惧
他走了，带走了我所有的开心。,0,sadness,悲伤
看到情侣牵手，想到了我实在们曾经也是这样。,0,sadness,悲伤
那一瞬间，脑子里不停地浮现那个画面，吓得睡不着，说出来心里好受多了。,4,fear,恐惧
不管发生什么，我都想守在你身边，不知道这算不算正常。,2,love,爱
网购的衣服穿上超好看，赚到了，真的不知道该怎么办。,1,joy,快乐
再次，我不敢回想那一幕，太恐怖了。,4,fear,恐惧
那时候，被狗追着跑，吓得魂飞魄散，感觉整个人都不好了。,4,fear,恐惧
清晨，突然被邀请去见证奇迹，心里七上八下的。,5,surprise,惊讶
这种欣喜是久违的，希望能多一点。,1,joy,快乐
午后，恐惧感紧紧攫住了我，让我动弹不得，就是这样，没什么。,4,fear,恐惧
你说想和我一起变老！,2,love,爱
回想起来，你为我写的那封信，我看了好多遍，只能默默承受。,2,love,爱
不得不说，这个事实令我震惊，需要时间来消化。,5,surprise,惊讶
说实话，一脚踩在我的付出上，这让我如何不生气。,3,anger,愤怒
那天，那时候我的脑子一片空白，什么都想不了。,4,fear,恐惧
被当成傻瓜一样对待，怎么能不生气，希望一切都会好起来。,3,anger,愤怒
这个结局真的太出乎意料了，完全没有想到，真是百感交集。,5,surprise,惊讶
忍不住，这个结果太出乎意料了，我愣住了好一会儿，但又无能为力。,5,surprise,惊讶
那条路太黑了，我一步都不敢迈进去，真是百感交集。,4,fear,恐惧
太不公平了，这样的事情怎么能被允许，希望一切都会好起来。,3,anger,愤怒
真是终于把论文写完了，如释重负。,1,joy,快乐
被人背后捅刀子，太寒心了。,3,anger,愤怒
不经意间，那件事之后，我对某些事物产生了极大的恐惧。,4,fear,恐惧
再次，你为我做的那些事情都是无条件的爱。,2,love,爱
无法接受这种不负责任的态度，不知道这种感觉什么时候会过去。,3,anger,愤怒
今天的遭遇让我气得说不出话来，不吐不快。,3,anger,愤怒
心里有一块巨大的阴影，让我时刻感到害怕，也许这就是生活吧。,4,fear,恐惧
我真是愿意为你改变，因为你值得我付出最好的自己。,2,love,爱
听到那个消息，我的第一反应就是恐惧！,4,fear,恐惧
我有点害怕看那个方向，体会到有什么不对劲。,4,fear,恐惧
清晨，这件事让我重新认识了这个世界，太惊奇了。,5,surprise,惊讶
每次笑完之后，那种孤寂感更重了，好希望有人能理解我。,0,sadness,悲伤
这种事真的会发生，我活到今天还是第一次见。,5,surprise,惊讶
看到久违的朋友，心里暖暖的，真的不知道该怎么办。,1,joy,快乐
你牵着我的手走过了很多路。,2,love,爱
阳光打在脸上，暖暖的，心里也是，久久无法平静。,1,joy,快乐
那天，被人恶意造谣，我要讨回清白。,3,anger,愤怒
此刻，打开邮箱发现被梦校录取了。,5,surprise,惊讶
这件事让我重新认识了这个世界，太惊奇了，不知道这种感觉什么时候会过去。,5,surprise,惊讶
下班路上，那种令人窒息的恐惧，在梦里也挥之不去。,4,fear,恐惧
鼓起勇气，生日快乐这四个字，今天没人为我说。,0,sadness,悲伤
发现自己的博客突然火了。,5,surprise,惊讶
发现自己的视频突然火了，心里七上八下的。,5,surprise,惊讶
被人无故欺负，我真的好要让他们知道我不是好惹的。,3,anger,愤怒
今天，被同事认可了，感觉自己的价值被看到了。,1,joy,快乐
我简直想让你知道，你在我心里的位置，无可替代。,2,love,爱
那时候，明天要上台演讲，紧张到胃疼，真的不知道该怎么办。,4,fear,恐惧
午后，感觉全世界都是美好的。,1,joy,快乐
半夜听到有风把门吹得砰砰响，只能默默承受。,4,fear,恐惧
所有的委屈在那一瞬间爆发了，感觉整个人都不好了。,0,sadness,悲伤
不知道为什么，那个场景我永远不会忘记，太可怕了。,4,fear,恐惧
今天，恐惧的时候，全身冷汗直冒。,4,fear,恐惧
加班到凌晨却被说效率低，气死了，不知道这种感觉什么时候会过去。,3,anger,愤怒
前几天，这种感觉太沉重了，我快喘不过气来。,0,sadness,悲伤
想了很久之后，你是我生命中不可缺少的光，这辈子忘不了这一幕。,2,love,爱
你说以后的每一个生日都要和我一起过！,2,love,爱
这个消息的确把我惊呆了，半天没回过神来。,5,surprise,惊讶
我愿意把最好的都给你，真是百感交集。,2,love,爱
爱你，是因为你让我真是成了更好的自己。,2,love,爱
面对那种威胁，我的本能是逃跑，却跑不掉。,4,fear,恐惧
一大早，望着远方，不知道未来在哪里，不知道这算不算正常。,0,sadness,悲伤
鼓起勇气，你记得我喜欢吃什么，每次都会给我带，感觉需要好好消化一下。,2,love,爱
清晨，生活虽然平淡，但这种满足感真的很好。,1,joy,快乐
说实话，你让我相信世间有真情。,2,love,爱
此刻，我以为自己已经见过世面，没想到还是被惊到了。,5,surprise,惊讶
他走了，带走了我所有的愉快。,0,sadness,悲伤
这件事真的颠覆了我真的的三观。,5,surprise,惊讶
那天，朋友在我生日那天策划了惊喜，久久无法平静。,2,love,爱
昨天，你在我耳边说的我爱你，我永远不会忘，真是百感交集。,2,love,爱
昨天，这个意外的发现让我激动得半天没缓过来，不知道这种感觉什么时候会过去。,5,surprise,惊讶
被人恶意诽谤，我要让他们付出代价，希望自己能快点好起来。,3,anger,愤怒
想到你对我说的那些话，心里甜甜的，不吐不快。,2,love,爱
被人无故欺负，我要让他们知道我不是好惹的，这辈子忘不了这一幕。,3,anger,愤怒
接到他的电话，脸上的笑容就没停过，好希望有人能理解我。,1,joy,快乐
此刻，那个最懂我的人，已经不在了。,0,sadness,悲伤
前几天，这件事让我重新认识了这个世界，太惊奇了，真的不知道该怎么办。,5,surprise,惊讶
那天，被人恶意刁难，我要投诉到底。,3,anger,愤怒
你说想和我一起养一只猫，不知道这算不算正常。,2,love,爱
那一瞬间，这一切都是为了利益，太让人寒心和愤怒。,3,anger,愤怒
不想让别人看见我真的哭，只能独自承受。,0,sadness,悲伤
你记得我们第一次见面的场景。,2,love,爱
这件事太出人意料了，我的心跳都加速了，希望一切都会好起来。,5,surprise,惊讶
方才，走在墓地旁边，浑身起鸡皮疙瘩，不知道这种感觉什么时候会过去。,4,fear,恐惧
恐慌让我变得比平时更加谨慎和敏感。,4,fear,恐惧
笑着笑着就哭了，这才是真正的我。,0,sadness,悲伤
突然，发现自己的人生翻开了新篇章。,5,surprise,惊讶
只是想到你，心就柔软了下来。,2,love,爱
前几天，被人无故开除，我要维权，心里七上八下的。,3,anger,愤怒
想了很久之后，一想到明天依然要独自面对，就觉得心疼。,0,sadness,悲伤
不得不说，每次看见你，心里就涌出一股暖意。,2,love,爱
说实话，喜欢你，是从眼睛里看进去，一直爱到心底。,2,love,爱
突然被邀请去创造历史，没想到会这样。,5,surprise,惊讶
上周，久等的事情终于来了，兴奋到语无伦次，不知道这算不算正常。,1,joy,快乐
